,Unnamed: 0,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility,moneyness,mean_volatility,reversion,var_of_vol,rho
276,276,165189003.0,504880.0,0.3375,2020-07-17,C,10.0,2020-07-10,1.3300000190734864,0.3296219970703125,4081.0,7.0,0.105829,0.2720922949,1.023900112855657,0.026794536883777594,0.25423410791965195,0.33334480265692285,-0.17553398208666254
277,277,165189004.0,504880.0,0.34,2020-07-17,C,10.0,2020-07-10,0.8399999618530274,0.3296219970703125,13888.0,7.0,0.105829,0.2720922949,1.0314845581360694,0.033486706073448176,3.9922301501778543,0.49510273858770437,-0.6004176566956876
278,278,165189005.0,504880.0,0.3425,2020-07-17,C,10.0,2020-07-10,0.5199999809265137,0.3296219970703125,2276.0,7.0,0.105829,0.2720922949,1.0390690034164816,0.027830750729383215,4.0580465832263055,0.5141581187138695,-0.35226265462033246
279,279,165349336.0,506528.0,0.63,2020-07-17,C,10.0,2020-07-10,0.95,0.609541015625,427.0,7.0,0.105829,0.2565361084,1.0335645737539454,0.04021767699467738,2.7241782522736844,0.6734568639313547,-0.4292559826909517
280,280,165366688.0,506528.0,0.6325,2020-07-17,C,10.0,2020-07-10,0.7,0.609541015625,680.0,7.0,0.105829,0.2565361084,1.037666020475191,0.043144124349288555,2.0963773950538758,0.5518340092422569,-0.06687110777752567
281,281,165366689.0,506528.0,0.635,2020-07-17,C,10.0,2020-07-10,0.55,0.609541015625,54.0,7.0,0.105829,0.2565361084,1.041767467196437,0.017056181827383915,2.512852277629819,0.27613404226120825,-0.25578558436278
282,282,165407718.0,506528.0,0.6225,2020-07-17,C,10.0,2020-07-10,2.25,0.609541015625,135.0,7.0,0.105829,0.2565361084,1.021260233590208,0.009825629464062256,1.1944265994978702,0.012435968155474089,-0.12794832116159682
283,283,165407719.0,506528.0,0.6275,2020-07-17,C,10.0,2020-07-10,1.3,0.609541015625,3.0,7.0,0.105829,0.2565361084,1.0294631270326995,0.03832505921915814,1.2970064648787465,0.2651180446033372,-0.3513812973199294
284,284,165881377.0,506528.0,0.6175,2020-07-17,C,10.0,2020-07-10,3.7,0.609541015625,22.0,7.0,0.105829,0.2565361084,1.0130573401477163,0.006962115808421898,0.47412035005310826,0.24736736496421965,-0.2438022828200162
298,298,165826600.0,506497.0,0.52,2020-07-17,C,10.0,2020-07-10,0.5309999942779541,0.497047998046875,27.0,7.0,0.105829,0.262525505,1.046176630915553,0.03139859526856198,4.339526922597589,0.23854908838238453,-0.22007425645709244
299,299,165875279.0,506497.0,0.51,2020-07-17,C,10.0,2020-07-10,1.8299999237060547,0.497047998046875,188.0,7.0,0.105829,0.262525505,1.0260578495517922,0.0027178312954975296,3.040473654362136,0.3493862999976283,-0.6859398628928245
300,300,166026608.0,506497.0,0.505,2020-07-17,C,10.0,2020-07-10,3.190999984741211,0.497047998046875,35.0,7.0,0.105829,0.262525505,1.015998458869912,0.028577228027021357,1.0641053330232153,0.3508445174286909,-0.11286668914519235
301,301,166026610.0,506497.0,0.515,2020-07-17,C,10.0,2020-07-10,0.9989999771118164,0.497047998046875,6.0,7.0,0.105829,0.262525505,1.0361172402336727,0.045934632293191884,1.036276424787983,0.4299407644075915,-0.2581768694258273
302,302,166136871.0,506497.0,0.5075,2020-07-17,C,10.0,2020-07-10,2.4370000839233397,0.497047998046875,117.0,7.0,0.105829,0.262525505,1.021028154210852,0.03205713219269983,0.15715269798445397,0.14381059573950639,-0.38817497363261055
303,303,166158268.0,506497.0,0.5125,2020-07-17,C,10.0,2020-07-10,1.3609999656677245,0.497047998046875,10.0,7.0,0.105829,0.262525505,1.0310875448927324,0.03756181178078833,1.2795024491966889,0.22560471280352343,-0.05951351762502081
304,304,166165315.0,506497.0,0.5175,2020-07-17,C,10.0,2020-07-10,0.7280000209808349,0.497047998046875,3.0,7.0,0.105829,0.262525505,1.0411469355746126,0.0014718300209505643,0.9902698952170352,0.21334270803323277,-0.4746776008400721
305,305,165826614.0,506522.0,1.035,2020-07-17,C,10.0,2020-07-10,3.3299999237060547,1.02299697265625,159.0,7.0,0.105829,0.1950839622,1.0117331992807208,0.008298886954998686,0.07881242670107146,0.20208461387982668,-0.5019314313956478
306,306,165826615.0,506522.0,1.04,2020-07-17,C,10.0,2020-07-10,2.0700000762939452,1.02299697265625,15.0,7.0,0.105829,0.1950839622,1.0166207992772462,0.030254791407090677,2.0544554562194266,0.6695078741368828,-0.723539008110954
307,307,165826617.0,506522.0,1.05,2020-07-17,C,10.0,2020-07-10,0.6800000190734863,1.02299697265625,301.0,7.0,0.105829,0.1950839622,1.0263959992702967,0.03024666516170664,0.022921420007011577,0.19779673117012914,-0.32011350303069014
326,326,165837648.0,701056.0,7.5,2020-07-17,C,1.0,2020-07-10,37.0,7.32110009765625,52.0,7.0,0.105829,0.3034616766,1.0244362049360618,0.04649133319785535,4.1728670477483725,0.5520015032266916,-0.553156517855326
327,327,165837649.0,701056.0,7.6,2020-07-17,C,1.0,2020-07-10,17.0,7.32110009765625,24.0,7.0,0.105829,0.3034616766,1.0380953543352092,0.04972720927114853,4.493671802427723,0.4785644737260328,-0.6184629606683459
328,328,165872309.0,701057.0,10.5,2020-07-17,C,2.0,2020-07-10,7.0,9.883,42.0,7.0,0.105829,0.293478242,1.0624304361023982,0.03763396415292339,4.573347600400222,0.5273081871240498,-0.140317099150487
329,329,166113993.0,701057.0,10.375,2020-07-17,C,2.0,2020-07-10,15.5,9.883,43.0,7.0,0.105829,0.293478242,1.0497824547202268,0.022007307835597036,3.6734715135872253,0.5228286004490779,-0.35822017166798964
330,330,166153185.0,701057.0,10.35,2020-07-17,C,2.0,2020-07-10,18.0,9.883,15.0,7.0,0.105829,0.293478242,1.0472528584437923,0.016179183764294787,4.87347228431913,0.6164587326873708,-0.29762403969516193
331,331,166153186.0,701057.0,10.4,2020-07-17,C,2.0,2020-07-10,13.5,9.883,27.0,7.0,0.105829,0.293478242,1.052312050996661,0.022208842976183252,1.5392912901630356,0.344679817482005,-0.23177847183247247
332,332,166160769.0,701057.0,10.55,2020-07-17,C,2.0,2020-07-10,4.5,9.883,4.0,7.0,0.105829,0.293478242,1.0674896286552669,0.028565068054772588,2.4139553107508833,0.5246513989299678,-0.35074998952989883
334,334,165987935.0,506496.0,2.62,2020-07-17,C,5.0,2020-07-10,5.3,2.5267419921875,528.0,7.0,0.105829,0.2722330102,1.0369084014516903,0.04470951080827863,1.047082245214898,0.5762945220313479,-0.41896105326747046
335,335,165987936.0,506496.0,2.64,2020-07-17,C,5.0,2020-07-10,3.1200000762939455,2.5267419921875,112.0,7.0,0.105829,0.2722330102,1.044823732760482,0.010371652751822478,3.1175014992627634,0.6694225120208196,-0.4790607754391941
336,336,165987937.0,506496.0,2.66,2020-07-17,C,5.0,2020-07-10,1.7799999237060546,2.5267419921875,159.0,7.0,0.105829,0.2722330102,1.0527390640692733,0.024222046773231577,2.9636798366679176,0.021168301834270202,-0.5117512923960273
337,337,165998636.0,506496.0,2.61,2020-07-17,C,5.0,2020-07-10,6.819999694824219,2.5267419921875,138.0,7.0,0.105829,0.2722330102,1.0329507357972945,0.03322954155173398,2.1377231909663528,0.5041041814872899,-0.7293877008237815
338,338,166018052.0,506496.0,2.63,2020-07-17,C,5.0,2020-07-10,4.079999923706056,2.5267419921875,57.0,7.0,0.105829,0.2722330102,1.040866067106086,0.026969132291613088,3.0946196672295048,0.511324548170292,-0.2718956948125287
339,339,166018053.0,506496.0,2.65,2020-07-17,C,5.0,2020-07-10,2.3799999237060545,2.5267419921875,33.0,7.0,0.105829,0.2722330102,1.0487813984148775,0.0038693234900575796,2.1170058267473233,0.14305385721036373,-0.34138313876624216
340,340,166026434.0,506496.0,2.67,2020-07-17,C,5.0,2020-07-10,1.3399999618530274,2.5267419921875,58.0,7.0,0.105829,0.2722330102,1.0566967297236691,0.007903897504397689,1.953352883090716,0.39091932233755144,-0.2344700152872931
341,341,165189334.0,506528.0,0.7,2021-01-15,C,10.0,2020-12-15,1.05,0.651331982421875,1073.0,31.0,0.154608,0.1471347425,1.074720755147261,0.022382380740992504,2.3843991962341957,0.34261467533910167,-0.39486037371427835
342,342,165193920.0,506528.0,0.69,2021-01-15,C,10.0,2020-12-15,1.95,0.651331982421875,201.0,31.0,0.154608,0.1471347425,1.0593676015023001,0.046861906182383256,3.7887763097967277,0.29371810130458526,-0.6801094471606374
343,343,165232733.0,506528.0,0.6875,2021-01-15,C,10.0,2020-12-15,2.25,0.651331982421875,71.0,31.0,0.154608,0.1471347425,1.05552931309106,0.034870675882847084,0.7581825218029675,0.1572331453280903,-0.3692103358335528
344,344,165232735.0,506528.0,0.695,2021-01-15,C,10.0,2020-12-15,1.4,0.651331982421875,11.0,31.0,0.154608,0.1471347425,1.0670441783247806,0.02124472557762805,4.2417683092161695,0.37840953361716284,-0.37917387764403704
345,345,166206040.0,504880.0,0.36,2021-01-15,C,10.0,2020-12-15,3.4799999237060546,0.35215,14361.0,31.0,0.154608,0.090220848,1.0222916370864688,0.04630804987970286,1.5611029765496143,0.6664039547567205,-0.3657792256966531
346,346,166206041.0,504880.0,0.3625,2021-01-15,C,10.0,2020-12-15,2.6,0.35215,5958.0,31.0,0.154608,0.090220848,1.0293908845662358,0.021660430270358667,1.0143333404211192,0.29396665836183994,-0.13270440480487095
347,347,166206042.0,504880.0,0.365,2021-01-15,C,10.0,2020-12-15,1.8799999237060547,0.35215,12470.0,31.0,0.154608,0.090220848,1.0364901320460032,0.019954334030971816,1.2520242952904097,0.06468428933622075,-0.4316480727807971
348,348,166206043.0,504880.0,0.3675,2021-01-15,C,10.0,2020-12-15,1.3399999618530272,0.35215,1205.0,31.0,0.154608,0.090220848,1.0435893795257702,0.007859124727725908,2.78037132811584,0.50396064973423,-0.1538708588818249
349,349,166206044.0,504880.0,0.37,2021-01-15,C,10.0,2020-12-15,0.9399999618530271,0.35215,4998.0,31.0,0.154608,0.090220848,1.0506886270055373,0.02510621429089674,3.5618298145752147,0.18568447317320405,-0.12938964826120575
350,350,166206045.0,504880.0,0.3725,2021-01-15,C,10.0,2020-12-15,0.65,0.35215,455.0,31.0,0.154608,0.090220848,1.0577878744853044,0.011797561647592287,3.361505784325825,0.24515942905799518,-0.062030882337287596
362,362,173893184.0,506497.0,0.58,2021-01-15,C,10.0,2020-12-15,1.9299999237060548,0.553031005859375,13.0,31.0,0.154608,0.1058821759,1.0487657904437326,0.01108725812204588,3.4670432802366493,0.6314135717664401,-0.5331670634778566
363,363,173995230.0,506497.0,0.59,2021-01-15,C,10.0,2020-12-15,0.7909999847412109,0.553031005859375,36.0,31.0,0.154608,0.1058821759,1.0668479592444866,0.03648117280662791,3.50854825963338,0.4813482846086333,-0.37240572888661577
364,364,173893202.0,506522.0,1.07,2021-01-15,C,10.0,2020-12-15,3.1799999237060548,1.03411796875,5.0,31.0,0.154608,0.0610776034,1.0346981991748707,0.03349298836418336,2.275437096384382,0.35842153323020187,-0.4685888696102012
375,375,173995112.0,506496.0,2.84,2021-01-15,C,5.0,2020-12-15,6.340000152587891,2.6725740234375,8.0,31.0,0.154608,0.0943436864,1.0626459641881703,0.04064150100562637,1.3255886638430099,0.3916407705505464,-0.7195059344803313
376,376,173995113.0,506496.0,2.85,2021-01-15,C,5.0,2020-12-15,5.420000076293945,2.6725740234375,2003.0,31.0,0.154608,0.0943436864,1.0663876753296782,0.013027517987789831,1.9802821185247599,0.12725827946314264,-0.2623489861970445
377,377,173995114.0,506496.0,2.86,2021-01-15,C,5.0,2020-12-15,4.6400001525878904,2.6725740234375,32.0,31.0,0.154608,0.0943436864,1.0701293864711856,0.03189449560708697,3.304572806380902,0.1553527885005818,-0.1715095887773727
378,378,173995115.0,506496.0,2.87,2021-01-15,C,5.0,2020-12-15,4.0,2.6725740234375,48.0,31.0,0.154608,0.0943436864,1.0738710976126933,0.027394283419396894,2.077207490640206,0.010696436104931008,-0.2257675815893343
379,379,174007482.0,506496.0,2.88,2021-01-15,C,5.0,2020-12-15,3.4400001525878907,2.6725740234375,51.0,31.0,0.154608,0.0943436864,1.077612808754201,0.02118547534018141,0.9578622022655481,0.031116182828180794,-0.7365228547905314
380,380,174082299.0,506496.0,2.9,2021-01-15,C,5.0,2020-12-15,2.6,2.6725740234375,2010.0,31.0,0.154608,0.0943436864,1.0850962310372163,0.03830423720343596,0.20039147626349452,0.5249687688124993,-0.6416504106585046
381,381,174091378.0,506496.0,2.91,2021-01-15,C,5.0,2020-12-15,2.2600000381469725,2.6725740234375,250.0,31.0,0.154608,0.0943436864,1.088837942178724,0.012090470515688033,3.5269425145374127,0.32738567991260253,-0.24640457029773544
383,383,173998783.0,701056.0,8.6,2021-01-15,C,1.0,2020-12-15,29.0,8.165,10.0,31.0,0.154608,0.1394464347,1.0532761788120024,0.01875724936482753,1.1672526648225368,0.043838745133692215,-0.4168427687886204
384,384,173998823.0,701057.0,12.0,2021-01-15,C,2.0,2020-12-15,5.5,10.967,24.0,31.0,0.154608,0.1249490918,1.0941916659068114,0.030409312287071,0.7702561479362735,0.3884186797744071,-0.6938587146962284
386,386,165215081.0,504880.0,0.3325,2020-06-19,C,10.0,2020-06-12,0.7800000190734864,0.3153739990234375,3600.0,7.0,0.111912,0.337408984,1.0543037822699195,0.007436130416166847,0.3585142382853629,0.5448586577353608,-0.34846427639276245
387,387,165330212.0,504880.0,0.3225,2020-06-19,C,10.0,2020-06-12,3.139999961853028,0.3153739990234375,3998.0,7.0,0.111912,0.337408984,1.022595397840749,0.008183389394655493,1.25501850007385,0.08421818841219346,-0.5129779215951215
388,388,165330213.0,504880.0,0.3275,2020-06-19,C,10.0,2020-06-12,1.6700000762939453,0.3153739990234375,4493.0,7.0,0.111912,0.337408984,1.038449590055334,0.03873679943578679,1.7736329042503092,0.15866023123110412,-0.49772911635635686
389,389,165366709.0,506528.0,0.6325,2020-06-19,C,10.0,2020-06-12,3.4,0.610518017578125,267.0,7.0,0.111912,0.3000952371,1.0360054605907876,0.01675722515397243,3.0345178528786843,0.5473953569851796,-0.45329616824658686
390,390,165366710.0,506528.0,0.6375,2020-06-19,C,10.0,2020-06-12,2.35,0.610518017578125,106.0,7.0,0.111912,0.3000952371,1.0441952270776713,0.03918215414240281,0.38119338201967,0.3219247373585387,-0.4961018937603028
391,391,165366711.0,506528.0,0.6425,2020-06-19,C,10.0,2020-06-12,1.55,0.610518017578125,97.0,7.0,0.111912,0.3000952371,1.052384993564555,0.021281792330512174,0.377672738488084,0.4715824549069623,-0.1825463078604488
392,392,165366712.0,506528.0,0.6475,2020-06-19,C,10.0,2020-06-12,1.0,0.610518017578125,100.0,7.0,0.111912,0.3000952371,1.0605747600514388,0.032847829954820294,3.7032010406382554,0.03214536117123068,-0.6466261569568711
393,393,165366713.0,506528.0,0.6525,2020-06-19,C,10.0,2020-06-12,0.65,0.610518017578125,87.0,7.0,0.111912,0.3000952371,1.0687645265383225,0.047704321173749835,3.1804520641649185,0.08426423891904514,-0.36776526665764814
394,394,165407637.0,506497.0,0.505,2020-06-19,C,10.0,2020-06-12,2.8670000076293944,0.4839259765625,119.0,7.0,0.111912,0.3274665357,1.0435480310174634,0.003916924882184458,1.9188794616624978,0.05589125115584981,-0.33872965368929486
395,395,166026606.0,506497.0,0.5025,2020-06-19,C,10.0,2020-06-12,3.5119998931884764,0.4839259765625,11.0,7.0,0.111912,0.3274665357,1.0383819516559907,0.03916650920047828,3.0993309594260516,0.4813675948666443,-0.7173559313322877
396,396,166037685.0,506497.0,0.5075,2020-06-19,C,10.0,2020-06-12,2.3559999465942383,0.4839259765625,78.0,7.0,0.111912,0.3274665357,1.0487141103789357,0.04157464517448367,2.297316614955253,0.6951210030532948,-0.34461716927022024
397,397,166046987.0,506497.0,0.5175,2020-06-19,C,10.0,2020-06-12,0.9609999656677246,0.4839259765625,3.0,7.0,0.111912,0.3274665357,1.0693784278248262,0.04561275101927335,4.264892688921793,0.1824786599964869,-0.49519427410660394
431,431,165950526.0,701057.0,10.125,2020-06-19,C,2.0,2020-06-12,13.0,9.443,30.0,7.0,0.111912,0.3387847306,1.0722228105474956,0.05008975440554838,4.62669491306027,0.46088111857190983,-0.5496914863201355
432,432,166029645.0,701057.0,10.05,2020-06-19,C,2.0,2020-06-12,19.5,9.443,8.0,7.0,0.111912,0.3387847306,1.064280419358255,0.0130470250733473,4.060656725018127,0.10208020487351553,-0.43097519638497284
433,433,166029646.0,701057.0,10.1,2020-06-19,C,2.0,2020-06-12,15.0,9.443,7.0,7.0,0.111912,0.3387847306,1.0695753468177487,0.030003928415857452,1.346444438559075,0.04976069828323252,-0.44812359002688756
434,434,166029647.0,701057.0,10.15,2020-06-19,C,2.0,2020-06-12,11.5,9.443,26.0,7.0,0.111912,0.3387847306,1.0748702742772425,0.008796468155765392,0.5279568678867291,0.3773448709253629,-0.1317542080481393
435,435,166029648.0,701057.0,10.2,2020-06-19,C,2.0,2020-06-12,8.5,9.443,13.0,7.0,0.111912,0.3387847306,1.0801652017367362,0.033655630587882034,2.803692961135969,0.35885880594437825,-0.47360127135167307
436,436,165241453.0,504880.0,0.345,2020-03-06,C,10.0,2020-02-28,2.660000038146973,0.3329489990234375,908.0,7.0,1.589535,0.2470732662,1.036194735565834,0.009655672832204008,4.179301501370724,0.3169863021858712,-0.4916632212594129
437,437,165241454.0,504880.0,0.3475,2020-03-06,C,10.0,2020-02-28,1.9200000762939453,0.3329489990234375,968.0,7.0,1.589535,0.2470732662,1.0437033930699344,0.026098186259820536,2.7578965872595234,0.25923733012881756,-0.17338826939425067
438,438,165241455.0,504880.0,0.35,2020-03-06,C,10.0,2020-02-28,1.3199999809265137,0.3329489990234375,998.0,7.0,1.589535,0.2470732662,1.0512120505740346,0.017407366949341942,4.219311702960138,0.16083735068450675,-0.18139991798093386
439,439,165241456.0,504880.0,0.3525,2020-03-06,C,10.0,2020-02-28,0.8600000381469727,0.3329489990234375,2415.0,7.0,1.589535,0.2470732662,1.058720708078135,0.004360623170092991,1.2039872307619375,0.10777270911527051,-0.6852403515618679
440,440,165241457.0,504880.0,0.355,2020-03-06,C,10.0,2020-02-28,0.5699999809265137,0.3329489990234375,6168.0,7.0,1.589535,0.2470732662,1.066229365582235,0.004453609577288341,4.405134180506888,0.16566971668874195,-0.48201495174191517
441,441,165318568.0,504880.0,0.3425,2020-03-06,C,10.0,2020-02-28,3.55,0.3329489990234375,2089.0,7.0,1.589535,0.2470732662,1.028686078061734,0.036672242090820616,1.9059845763725274,0.10324520814683133,-0.3237832329154847
442,442,165241941.0,506496.0,2.51,2020-03-06,C,5.0,2020-02-28,7.519999694824217,2.378069921875,1022.0,7.0,1.589535,0.2475322309,1.0554777960527666,0.024452893704748204,3.0406601341489505,0.11698371234951016,-0.08261873608724568
443,443,165241942.0,506496.0,2.52,2020-03-06,C,5.0,2020-02-28,5.959999847412109,2.378069921875,1448.0,7.0,1.589535,0.2475322309,1.059682886873694,0.03331768839278567,4.8474935192235025,0.3724008622311263,-0.652338115401824
444,444,165241943.0,506496.0,2.53,2020-03-06,C,5.0,2020-02-28,4.659999847412109,2.378069921875,178.0,7.0,1.589535,0.2475322309,1.0638879776946213,0.01563056091180607,0.856151300888035,0.195129462199297,-0.3980121142347513
445,445,165241944.0,506496.0,2.54,2020-03-06,C,5.0,2020-02-28,3.5799999237060547,2.378069921875,29.0,7.0,1.589535,0.2475322309,1.0680930685155487,0.025820472732888896,3.9160921129591313,0.6728648115121549,-0.2811856447848061
446,446,165241945.0,506496.0,2.55,2020-03-06,C,5.0,2020-02-28,2.7,2.378069921875,14.0,7.0,1.589535,0.2475322309,1.072298159336476,0.03252223656142997,0.4997842740340247,0.2684217604431059,-0.35580904881759823
447,447,165241946.0,506496.0,2.56,2020-03-06,C,5.0,2020-02-28,2.020000076293946,2.378069921875,23.0,7.0,1.589535,0.2475322309,1.0765032501574034,0.029101272290311717,0.6839707566186681,0.6903316113081651,-0.4728538113465393
448,448,165241947.0,506496.0,2.57,2020-03-06,C,5.0,2020-02-28,1.4800000190734863,2.378069921875,77.0,7.0,1.589535,0.2475322309,1.0807083409783307,0.00811407164676966,3.5436794843994823,0.3554623651064351,-0.6912799659798345
449,449,165241948.0,506496.0,2.58,2020-03-06,C,5.0,2020-02-28,1.0800000190734864,2.378069921875,434.0,7.0,1.589535,0.2475322309,1.0849134317992581,0.04124341942955295,3.6907034663964176,0.437432120050274,-0.6033463008178753
461,461,165247398.0,701056.0,9.4,2020-03-06,C,1.0,2020-02-28,10.0,8.7232001953125,21.0,7.0,1.589535,0.2453670593,1.0775861827693907,0.019542186839272207,1.1360285282781895,0.5914945079103352,-0.5802904202029163
462,462,165274870.0,701057.0,12.3,2020-03-06,C,2.0,2020-02-28,3.5,10.99,9.0,7.0,1.589535,0.2901829554,1.1191992720655142,0.011115314439774183,0.5200123932560613,0.06556925652485937,-0.5875795199654309
463,463,165274871.0,701057.0,12.35,2020-03-06,C,2.0,2020-02-28,3.0,10.99,4.0,7.0,1.589535,0.2901829554,1.1237488626023657,0.019626132960204597,2.6650461174782407,0.5825653387540967,-0.5584622428323697
464,464,165303519.0,701057.0,11.95,2020-03-06,C,2.0,2020-02-28,17.0,10.99,14.0,7.0,1.589535,0.2901829554,1.0873521383075522,0.030672638408686337,3.5248162182272225,0.30616560862358555,-0.2690725972662737
