,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility
195,174118399.0,701057.0,22400.0,2020-12-18,C,2.0,2020-12-11,38.0,21700.0,57.0,7.0,0.100759,0.1312356346
196,174118400.0,701057.0,22600.0,2020-12-18,C,2.0,2020-12-11,15.0,21700.0,8.0,7.0,0.100759,0.1312356346
197,174118401.0,701057.0,22700.0,2020-12-18,C,2.0,2020-12-11,8.0,21700.0,19.0,7.0,0.100759,0.1312356346
198,174118405.0,701057.0,23200.0,2020-12-18,C,2.0,2020-12-11,10.0,21700.0,44.0,7.0,0.100759,0.1312356346
199,174118406.0,701057.0,23300.0,2020-12-18,C,2.0,2020-12-11,6.0,21700.0,3.0,7.0,0.100759,0.1312356346
200,165121490.0,701057.0,24400.0,2020-01-17,C,2.0,2020-01-10,24.0,24019.0,353.0,7.0,1.585866,0.1139833705
201,165121491.0,701057.0,24600.0,2020-01-17,C,2.0,2020-01-10,6.0,24019.0,61.0,7.0,1.585866,0.1139833705
202,165123752.0,506534.0,592.0,2020-01-17,C,100.0,2020-01-10,18.68000030517578,610.4299926757812,25.0,7.0,1.585866,0.0971024292
203,165123754.0,506534.0,594.0,2020-01-17,C,100.0,2020-01-10,16.75,610.4299926757812,20.0,7.0,1.585866,0.0971024292
204,165123756.0,506534.0,596.0,2020-01-17,C,100.0,2020-01-10,14.84000015258789,610.4299926757812,6.0,7.0,1.585866,0.0971024292
205,165123758.0,506534.0,598.0,2020-01-17,C,100.0,2020-01-10,12.960000038146973,610.4299926757812,31.0,7.0,1.585866,0.0971024292
206,165123760.0,506534.0,602.0,2020-01-17,C,100.0,2020-01-10,9.359999656677246,610.4299926757812,22.0,7.0,1.585866,0.0971024292
207,165123762.0,506534.0,604.0,2020-01-17,C,100.0,2020-01-10,7.670000076293945,610.4299926757812,11.0,7.0,1.585866,0.0971024292
208,165123764.0,506534.0,606.0,2020-01-17,C,100.0,2020-01-10,6.099999904632568,610.4299926757812,64.0,7.0,1.585866,0.0971024292
209,165126322.0,506534.0,584.0,2020-01-17,C,100.0,2020-01-10,26.540000915527344,610.4299926757812,5.0,7.0,1.585866,0.0971024292
210,165129739.0,506522.0,11050.0,2020-02-14,C,10.0,2020-02-07,36.599998474121094,11001.5302734375,40.0,7.0,1.60183,0.1323522274
211,165134494.0,504880.0,3775.0,2020-02-14,C,10.0,2020-02-07,36.599998474121094,3798.489990234375,2928.0,7.0,1.60183,0.1596956393
212,165134495.0,504880.0,3800.0,2020-02-14,C,10.0,2020-02-07,20.700000762939453,3798.489990234375,2607.0,7.0,1.60183,0.1596956393
213,165134496.0,504880.0,3825.0,2020-02-14,C,10.0,2020-02-07,9.600000381469727,3798.489990234375,2808.0,7.0,1.60183,0.1596956393
214,165135253.0,506496.0,13650.0,2020-02-14,C,5.0,2020-02-07,35.400001525878906,13513.8095703125,285.0,7.0,1.60183,0.1616347114
215,165135254.0,506496.0,13700.0,2020-02-14,C,5.0,2020-02-07,23.200000762939453,13513.8095703125,1083.0,7.0,1.60183,0.1616347114
216,165135255.0,506496.0,13750.0,2020-02-14,C,5.0,2020-02-07,14.899999618530273,13513.8095703125,274.0,7.0,1.60183,0.1616347114
217,165135256.0,506496.0,13800.0,2020-02-14,C,5.0,2020-02-07,9.5,13513.8095703125,391.0,7.0,1.60183,0.1616347114
218,165135257.0,506496.0,13850.0,2020-02-14,C,5.0,2020-02-07,6.099999904632568,13513.8095703125,307.0,7.0,1.60183,0.1616347114
219,165137796.0,702263.0,1845.0,2020-02-14,C,100.0,2020-02-07,17.75,1849.4000244140625,5.0,7.0,1.60183,0.1449287529
220,165137797.0,702263.0,1850.0,2020-02-14,C,100.0,2020-02-07,14.75,1849.4000244140625,50.0,7.0,1.60183,0.1449287529
221,165137800.0,702263.0,1865.0,2020-02-14,C,100.0,2020-02-07,6.800000190734863,1849.4000244140625,5.0,7.0,1.60183,0.1449287529
222,165178064.0,701056.0,9900.0,2020-02-14,C,1.0,2020-02-07,24.0,9811.0,102.0,7.0,1.60183,0.1404935436
223,165220422.0,701057.0,25000.0,2020-02-14,C,2.0,2020-02-07,28.0,24474.0,121.0,7.0,1.60183,0.1876681429
224,165220423.0,701057.0,25100.0,2020-02-14,C,2.0,2020-02-07,17.0,24474.0,3.0,7.0,1.60183,0.1876681429
225,165220424.0,701057.0,25200.0,2020-02-14,C,2.0,2020-02-07,9.0,24474.0,28.0,7.0,1.60183,0.1876681429
226,165224900.0,506497.0,6050.0,2020-02-14,C,10.0,2020-02-07,28.649999618530273,6029.75,55.0,7.0,1.60183,0.146793464
227,165224984.0,506534.0,586.0,2020-02-14,C,100.0,2020-02-07,29.450000762939453,616.4600219726562,3.0,7.0,1.60183,0.1514300155
228,165224988.0,506534.0,590.0,2020-02-14,C,100.0,2020-02-07,25.510000228881836,616.4600219726562,13.0,7.0,1.60183,0.1514300155
229,165224996.0,506534.0,598.0,2020-02-14,C,100.0,2020-02-07,17.770000457763672,616.4600219726562,20.0,7.0,1.60183,0.1514300155
230,165224998.0,506534.0,600.0,2020-02-14,C,100.0,2020-02-07,15.899999618530273,616.4600219726562,50.0,7.0,1.60183,0.1514300155
231,165225000.0,506534.0,602.0,2020-02-14,C,100.0,2020-02-07,14.069999694824219,616.4600219726562,5.0,7.0,1.60183,0.1514300155
232,165225002.0,506534.0,604.0,2020-02-14,C,100.0,2020-02-07,12.300000190734863,616.4600219726562,12.0,7.0,1.60183,0.1514300155
233,165225004.0,506534.0,606.0,2020-02-14,C,100.0,2020-02-07,10.59000015258789,616.4600219726562,26.0,7.0,1.60183,0.1514300155
234,165225006.0,506534.0,608.0,2020-02-14,C,100.0,2020-02-07,8.979999542236328,616.4600219726562,33.0,7.0,1.60183,0.1514300155
235,165225008.0,506534.0,610.0,2020-02-14,C,100.0,2020-02-07,7.440000057220459,616.4600219726562,85.0,7.0,1.60183,0.1514300155
236,165225010.0,506534.0,612.0,2020-02-14,C,100.0,2020-02-07,5.989999771118164,616.4600219726562,21.0,7.0,1.60183,0.1514300155
237,165130230.0,701057.0,24400.0,2020-01-24,C,2.0,2020-01-17,32.0,24050.5,56.0,7.0,1.577119,0.1177587291
238,165130231.0,701057.0,24500.0,2020-01-24,C,2.0,2020-01-17,18.0,24050.5,11.0,7.0,1.577119,0.1177587291
239,165130232.0,701057.0,24600.0,2020-01-24,C,2.0,2020-01-17,10.0,24050.5,8.0,7.0,1.577119,0.1177587291
240,165130233.0,701057.0,24700.0,2020-01-24,C,2.0,2020-01-17,6.0,24050.5,41.0,7.0,1.577119,0.1177587291
241,165135357.0,506497.0,6100.0,2020-01-24,C,10.0,2020-01-17,31.170000076293945,6100.72021484375,62.0,7.0,1.577119,0.071983536
242,165135359.0,506497.0,6125.0,2020-01-24,C,10.0,2020-01-17,18.670000076293945,6100.72021484375,14.0,7.0,1.577119,0.071983536
243,165135361.0,506497.0,6150.0,2020-01-24,C,10.0,2020-01-17,9.9399995803833,6100.72021484375,14.0,7.0,1.577119,0.071983536
244,165135439.0,506534.0,580.0,2020-01-24,C,100.0,2020-01-17,35.72999954223633,615.5700073242188,11.0,7.0,1.577119,0.0782575377
245,165135441.0,506534.0,585.0,2020-01-24,C,100.0,2020-01-17,30.75,615.5700073242188,11.0,7.0,1.577119,0.0782575377
246,165135445.0,506534.0,590.0,2020-01-24,C,100.0,2020-01-17,25.780000686645508,615.5700073242188,4.0,7.0,1.577119,0.0782575377
247,165135451.0,506534.0,596.0,2020-01-24,C,100.0,2020-01-17,19.860000610351562,615.5700073242188,3.0,7.0,1.577119,0.0782575377
248,165135453.0,506534.0,598.0,2020-01-24,C,100.0,2020-01-17,17.90999984741211,615.5700073242188,5.0,7.0,1.577119,0.0782575377
249,165135455.0,506534.0,600.0,2020-01-24,C,100.0,2020-01-17,15.979999542236328,615.5700073242188,33.0,7.0,1.577119,0.0782575377
250,165135457.0,506534.0,602.0,2020-01-24,C,100.0,2020-01-17,14.09000015258789,615.5700073242188,4.0,7.0,1.577119,0.0782575377
251,165135459.0,506534.0,604.0,2020-01-24,C,100.0,2020-01-17,12.239999771118164,615.5700073242188,15.0,7.0,1.577119,0.0782575377
252,165135461.0,506534.0,606.0,2020-01-24,C,100.0,2020-01-17,10.460000038146973,615.5700073242188,22.0,7.0,1.577119,0.0782575377
253,165135463.0,506534.0,608.0,2020-01-24,C,100.0,2020-01-17,8.75,615.5700073242188,27.0,7.0,1.577119,0.0782575377
254,165135465.0,506534.0,610.0,2020-01-24,C,100.0,2020-01-17,7.159999847412109,615.5700073242188,88.0,7.0,1.577119,0.0782575377
255,165135467.0,506534.0,612.0,2020-01-24,C,100.0,2020-01-17,5.670000076293945,615.5700073242188,107.0,7.0,1.577119,0.0782575377
256,165135260.0,506496.0,14000.0,2020-02-14,C,5.0,2020-01-14,14.300000190734863,13456.490234375,61.0,31.0,1.691604,0.1333347205
257,165137789.0,702263.0,1810.0,2020-02-14,C,100.0,2020-01-14,11.75,1790.5250244140625,40.0,31.0,1.691604,0.1395578714
258,165141605.0,702263.0,1885.0,2020-02-21,C,100.0,2020-02-14,15.0,1886.324951171875,124.0,7.0,1.604993,0.1496184966
259,165146802.0,702263.0,1895.0,2020-02-21,C,100.0,2020-02-14,10.0,1886.324951171875,44.0,7.0,1.604993,0.1496184966
260,165154473.0,702263.0,1905.0,2020-02-21,C,100.0,2020-02-14,6.0,1886.324951171875,19.0,7.0,1.604993,0.1496184966
261,165168456.0,506497.0,6125.0,2020-02-21,C,10.0,2020-02-14,13.899999618530273,6069.35009765625,139.0,7.0,1.604993,0.1516939767
262,165197170.0,784698.0,85.0,2020-02-21,C,100.0,2020-02-14,5.5,88.30000305175781,10.0,7.0,1.604993,0.2526748901
263,165236898.0,701057.0,25300.0,2020-02-21,C,2.0,2020-02-14,34.0,24865.0,223.0,7.0,1.604993,0.1867131686
264,165236899.0,701057.0,25400.0,2020-02-21,C,2.0,2020-02-14,19.0,24865.0,96.0,7.0,1.604993,0.1867131686
265,165242110.0,506534.0,602.0,2020-02-21,C,100.0,2020-02-14,26.90999984741211,629.22998046875,5.0,7.0,1.604993,0.1558503167
266,165242114.0,506534.0,606.0,2020-02-21,C,100.0,2020-02-14,23.0,629.22998046875,19.0,7.0,1.604993,0.1558503167
267,165242118.0,506534.0,612.0,2020-02-21,C,100.0,2020-02-14,17.299999237060547,629.22998046875,5.0,7.0,1.604993,0.1558503167
268,165242120.0,506534.0,614.0,2020-02-21,C,100.0,2020-02-14,15.449999809265137,629.22998046875,5.0,7.0,1.604993,0.1558503167
269,165242122.0,506534.0,616.0,2020-02-21,C,100.0,2020-02-14,13.630000114440918,629.22998046875,73.0,7.0,1.604993,0.1558503167
270,165242124.0,506534.0,618.0,2020-02-21,C,100.0,2020-02-14,11.880000114440918,629.22998046875,36.0,7.0,1.604993,0.1558503167
271,165242126.0,506534.0,622.0,2020-02-21,C,100.0,2020-02-14,8.579999923706055,629.22998046875,92.0,7.0,1.604993,0.1558503167
272,165242128.0,506534.0,624.0,2020-02-21,C,100.0,2020-02-14,7.070000171661377,629.22998046875,94.0,7.0,1.604993,0.1558503167
273,165242130.0,506534.0,626.0,2020-02-21,C,100.0,2020-02-14,5.659999847412109,629.22998046875,365.0,7.0,1.604993,0.1558503167
274,165189001.0,504880.0,3325.0,2020-07-17,C,10.0,2020-07-10,29.799999237060547,3296.219970703125,8991.0,7.0,0.105829,0.2720922949
275,165189002.0,504880.0,3350.0,2020-07-17,C,10.0,2020-07-10,20.299999237060547,3296.219970703125,7705.0,7.0,0.105829,0.2720922949
276,165189003.0,504880.0,3375.0,2020-07-17,C,10.0,2020-07-10,13.300000190734863,3296.219970703125,4081.0,7.0,0.105829,0.2720922949
277,165189004.0,504880.0,3400.0,2020-07-17,C,10.0,2020-07-10,8.399999618530273,3296.219970703125,13888.0,7.0,0.105829,0.2720922949
278,165189005.0,504880.0,3425.0,2020-07-17,C,10.0,2020-07-10,5.199999809265137,3296.219970703125,2276.0,7.0,0.105829,0.2720922949
279,165349336.0,506528.0,6300.0,2020-07-17,C,10.0,2020-07-10,9.5,6095.41015625,427.0,7.0,0.105829,0.2565361084
280,165366688.0,506528.0,6325.0,2020-07-17,C,10.0,2020-07-10,7.0,6095.41015625,680.0,7.0,0.105829,0.2565361084
281,165366689.0,506528.0,6350.0,2020-07-17,C,10.0,2020-07-10,5.5,6095.41015625,54.0,7.0,0.105829,0.2565361084
282,165407718.0,506528.0,6225.0,2020-07-17,C,10.0,2020-07-10,22.5,6095.41015625,135.0,7.0,0.105829,0.2565361084
283,165407719.0,506528.0,6275.0,2020-07-17,C,10.0,2020-07-10,13.0,6095.41015625,3.0,7.0,0.105829,0.2565361084
284,165881377.0,506528.0,6175.0,2020-07-17,C,10.0,2020-07-10,37.0,6095.41015625,22.0,7.0,0.105829,0.2565361084
285,165792468.0,702263.0,1690.0,2020-07-17,C,100.0,2020-07-10,35.25,1712.6500244140625,7.0,7.0,0.105829,0.2811954919
286,165792469.0,702263.0,1700.0,2020-07-17,C,100.0,2020-07-10,27.0,1712.6500244140625,311.0,7.0,0.105829,0.2811954919
287,165803198.0,702263.0,1710.0,2020-07-17,C,100.0,2020-07-10,24.75,1712.6500244140625,34.0,7.0,0.105829,0.2811954919
288,165803199.0,702263.0,1720.0,2020-07-17,C,100.0,2020-07-10,19.25,1712.6500244140625,667.0,7.0,0.105829,0.2811954919
289,165803200.0,702263.0,1730.0,2020-07-17,C,100.0,2020-07-10,14.25,1712.6500244140625,48.0,7.0,0.105829,0.2811954919
290,165803201.0,702263.0,1740.0,2020-07-17,C,100.0,2020-07-10,8.600000381469727,1712.6500244140625,85.0,7.0,0.105829,0.2811954919
291,165838070.0,702263.0,1760.0,2020-07-17,C,100.0,2020-07-10,5.199999809265137,1712.6500244140625,50.0,7.0,0.105829,0.2811954919
292,165877047.0,702263.0,1750.0,2020-07-17,C,100.0,2020-07-10,7.300000190734863,1712.6500244140625,321.0,7.0,0.105829,0.2811954919
293,166073810.0,702263.0,1725.0,2020-07-17,C,100.0,2020-07-10,14.5,1712.6500244140625,7.0,7.0,0.105829,0.2811954919
294,166073811.0,702263.0,1735.0,2020-07-17,C,100.0,2020-07-10,12.25,1712.6500244140625,30.0,7.0,0.105829,0.2811954919
295,166073812.0,702263.0,1745.0,2020-07-17,C,100.0,2020-07-10,7.0,1712.6500244140625,81.0,7.0,0.105829,0.2811954919
296,166073813.0,702263.0,1755.0,2020-07-17,C,100.0,2020-07-10,5.599999904632568,1712.6500244140625,10.0,7.0,0.105829,0.2811954919
297,165801284.0,782358.0,710.0,2020-07-17,C,100.0,2020-07-10,13.75,716.5999755859375,20.0,7.0,0.105829,0.1963563372
298,165826600.0,506497.0,5200.0,2020-07-17,C,10.0,2020-07-10,5.309999942779541,4970.47998046875,27.0,7.0,0.105829,0.262525505
299,165875279.0,506497.0,5100.0,2020-07-17,C,10.0,2020-07-10,18.299999237060547,4970.47998046875,188.0,7.0,0.105829,0.262525505
300,166026608.0,506497.0,5050.0,2020-07-17,C,10.0,2020-07-10,31.90999984741211,4970.47998046875,35.0,7.0,0.105829,0.262525505
301,166026610.0,506497.0,5150.0,2020-07-17,C,10.0,2020-07-10,9.989999771118164,4970.47998046875,6.0,7.0,0.105829,0.262525505
302,166136871.0,506497.0,5075.0,2020-07-17,C,10.0,2020-07-10,24.3700008392334,4970.47998046875,117.0,7.0,0.105829,0.262525505
303,166158268.0,506497.0,5125.0,2020-07-17,C,10.0,2020-07-10,13.609999656677246,4970.47998046875,10.0,7.0,0.105829,0.262525505
304,166165315.0,506497.0,5175.0,2020-07-17,C,10.0,2020-07-10,7.28000020980835,4970.47998046875,3.0,7.0,0.105829,0.262525505
305,165826614.0,506522.0,10350.0,2020-07-17,C,10.0,2020-07-10,33.29999923706055,10229.9697265625,159.0,7.0,0.105829,0.1950839622
306,165826615.0,506522.0,10400.0,2020-07-17,C,10.0,2020-07-10,20.700000762939453,10229.9697265625,15.0,7.0,0.105829,0.1950839622
307,165826617.0,506522.0,10500.0,2020-07-17,C,10.0,2020-07-10,6.800000190734863,10229.9697265625,301.0,7.0,0.105829,0.1950839622
308,165826854.0,506534.0,540.0,2020-07-17,C,100.0,2020-07-10,31.40999984741211,570.52001953125,52.0,7.0,0.105829,0.2358306037
309,165826856.0,506534.0,560.0,2020-07-17,C,100.0,2020-07-10,13.9399995803833,570.52001953125,312.0,7.0,0.105829,0.2358306037
310,165875401.0,506534.0,550.0,2020-07-17,C,100.0,2020-07-10,22.270000457763672,570.52001953125,118.0,7.0,0.105829,0.2358306037
311,165875403.0,506534.0,570.0,2020-07-17,C,100.0,2020-07-10,7.260000228881836,570.52001953125,1555.0,7.0,0.105829,0.2358306037
312,165940456.0,506534.0,545.0,2020-07-17,C,100.0,2020-07-10,26.760000228881836,570.52001953125,120.0,7.0,0.105829,0.2358306037
313,165940516.0,506534.0,570.0,2020-07-17,C,10.0,2020-07-10,7.260000228881836,570.52001953125,8.0,7.0,0.105829,0.2358306037
314,165964524.0,506534.0,555.0,2020-07-17,C,100.0,2020-07-10,17.93000030517578,570.52001953125,40.0,7.0,0.105829,0.2358306037
315,165971440.0,506534.0,565.0,2020-07-17,C,100.0,2020-07-10,10.359999656677246,570.52001953125,523.0,7.0,0.105829,0.2358306037
316,166158286.0,506534.0,552.0,2020-07-17,C,100.0,2020-07-10,20.520000457763672,570.52001953125,50.0,7.0,0.105829,0.2358306037
317,166158288.0,506534.0,554.0,2020-07-17,C,100.0,2020-07-10,18.780000686645508,570.52001953125,8.0,7.0,0.105829,0.2358306037
318,166158290.0,506534.0,556.0,2020-07-17,C,100.0,2020-07-10,17.1299991607666,570.52001953125,9.0,7.0,0.105829,0.2358306037
319,166158292.0,506534.0,558.0,2020-07-17,C,100.0,2020-07-10,15.489999771118164,570.52001953125,14.0,7.0,0.105829,0.2358306037
320,166158294.0,506534.0,562.0,2020-07-17,C,100.0,2020-07-10,12.449999809265137,570.52001953125,4.0,7.0,0.105829,0.2358306037
321,166158296.0,506534.0,564.0,2020-07-17,C,100.0,2020-07-10,11.029999732971191,570.52001953125,54.0,7.0,0.105829,0.2358306037
322,166158298.0,506534.0,566.0,2020-07-17,C,100.0,2020-07-10,9.6899995803833,570.52001953125,80.0,7.0,0.105829,0.2358306037
323,166158300.0,506534.0,568.0,2020-07-17,C,100.0,2020-07-10,8.449999809265137,570.52001953125,236.0,7.0,0.105829,0.2358306037
324,166158302.0,506534.0,572.0,2020-07-17,C,100.0,2020-07-10,6.21999979019165,570.52001953125,340.0,7.0,0.105829,0.2358306037
325,166158304.0,506534.0,574.0,2020-07-17,C,100.0,2020-07-10,5.230000019073486,570.52001953125,461.0,7.0,0.105829,0.2358306037
326,165837648.0,701056.0,7500.0,2020-07-17,C,1.0,2020-07-10,37.0,7321.10009765625,52.0,7.0,0.105829,0.3034616766
327,165837649.0,701056.0,7600.0,2020-07-17,C,1.0,2020-07-10,17.0,7321.10009765625,24.0,7.0,0.105829,0.3034616766
328,165872309.0,701057.0,21000.0,2020-07-17,C,2.0,2020-07-10,14.0,19766.0,42.0,7.0,0.105829,0.293478242
329,166113993.0,701057.0,20750.0,2020-07-17,C,2.0,2020-07-10,31.0,19766.0,43.0,7.0,0.105829,0.293478242
330,166153185.0,701057.0,20700.0,2020-07-17,C,2.0,2020-07-10,36.0,19766.0,15.0,7.0,0.105829,0.293478242
331,166153186.0,701057.0,20800.0,2020-07-17,C,2.0,2020-07-10,27.0,19766.0,27.0,7.0,0.105829,0.293478242
332,166160769.0,701057.0,21100.0,2020-07-17,C,2.0,2020-07-10,9.0,19766.0,4.0,7.0,0.105829,0.293478242
333,165973557.0,784698.0,130.0,2020-07-17,C,100.0,2020-07-10,13.5,143.39999389648438,10.0,7.0,0.105829,0.3403672105
334,165987935.0,506496.0,13100.0,2020-07-17,C,5.0,2020-07-10,26.5,12633.7099609375,528.0,7.0,0.105829,0.2722330102
335,165987936.0,506496.0,13200.0,2020-07-17,C,5.0,2020-07-10,15.600000381469727,12633.7099609375,112.0,7.0,0.105829,0.2722330102
336,165987937.0,506496.0,13300.0,2020-07-17,C,5.0,2020-07-10,8.899999618530273,12633.7099609375,159.0,7.0,0.105829,0.2722330102
337,165998636.0,506496.0,13050.0,2020-07-17,C,5.0,2020-07-10,34.099998474121094,12633.7099609375,138.0,7.0,0.105829,0.2722330102
338,166018052.0,506496.0,13150.0,2020-07-17,C,5.0,2020-07-10,20.399999618530273,12633.7099609375,57.0,7.0,0.105829,0.2722330102
339,166018053.0,506496.0,13250.0,2020-07-17,C,5.0,2020-07-10,11.899999618530273,12633.7099609375,33.0,7.0,0.105829,0.2722330102
340,166026434.0,506496.0,13350.0,2020-07-17,C,5.0,2020-07-10,6.699999809265137,12633.7099609375,58.0,7.0,0.105829,0.2722330102
341,165189334.0,506528.0,7000.0,2021-01-15,C,10.0,2020-12-15,10.5,6513.31982421875,1073.0,31.0,0.154608,0.1471347425
342,165193920.0,506528.0,6900.0,2021-01-15,C,10.0,2020-12-15,19.5,6513.31982421875,201.0,31.0,0.154608,0.1471347425
343,165232733.0,506528.0,6875.0,2021-01-15,C,10.0,2020-12-15,22.5,6513.31982421875,71.0,31.0,0.154608,0.1471347425
344,165232735.0,506528.0,6950.0,2021-01-15,C,10.0,2020-12-15,14.0,6513.31982421875,11.0,31.0,0.154608,0.1471347425
345,166206040.0,504880.0,3600.0,2021-01-15,C,10.0,2020-12-15,34.79999923706055,3521.5,14361.0,31.0,0.154608,0.090220848
346,166206041.0,504880.0,3625.0,2021-01-15,C,10.0,2020-12-15,26.0,3521.5,5958.0,31.0,0.154608,0.090220848
347,166206042.0,504880.0,3650.0,2021-01-15,C,10.0,2020-12-15,18.799999237060547,3521.5,12470.0,31.0,0.154608,0.090220848
348,166206043.0,504880.0,3675.0,2021-01-15,C,10.0,2020-12-15,13.399999618530273,3521.5,1205.0,31.0,0.154608,0.090220848
349,166206044.0,504880.0,3700.0,2021-01-15,C,10.0,2020-12-15,9.399999618530273,3521.5,4998.0,31.0,0.154608,0.090220848
350,166206045.0,504880.0,3725.0,2021-01-15,C,10.0,2020-12-15,6.5,3521.5,455.0,31.0,0.154608,0.090220848
351,166291837.0,742049.0,360.0,2021-01-15,C,250000.0,2020-12-15,11.199999809265137,367.9200134277344,3.0,31.0,0.154608,0.1673192678
352,166294044.0,742049.0,362.5,2021-01-15,C,250000.0,2020-12-15,9.609999656677246,367.9200134277344,19.0,31.0,0.154608,0.1673192678
353,174000002.0,742049.0,365.0,2021-01-15,C,250000.0,2020-12-15,8.239999771118164,367.9200134277344,18.0,31.0,0.154608,0.1673192678
354,174014896.0,742049.0,367.5,2021-01-15,C,250000.0,2020-12-15,6.980000019073486,367.9200134277344,68.0,31.0,0.154608,0.1673192678
355,174014897.0,742049.0,370.0,2021-01-15,C,250000.0,2020-12-15,5.880000114440918,367.9200134277344,220.0,31.0,0.154608,0.1673192678
356,173864055.0,702263.0,1900.0,2021-01-15,C,100.0,2020-12-15,31.75,1887.9000244140625,70.0,31.0,0.154608,0.0817245186
357,173864057.0,702263.0,1920.0,2021-01-15,C,100.0,2020-12-15,20.25,1887.9000244140625,17.0,31.0,0.154608,0.0817245186
358,173864060.0,702263.0,1950.0,2021-01-15,C,100.0,2020-12-15,10.5,1887.9000244140625,130.0,31.0,0.154608,0.0817245186
359,173864062.0,702263.0,1970.0,2021-01-15,C,100.0,2020-12-15,8.600000381469727,1887.9000244140625,30.0,31.0,0.154608,0.0817245186
360,174148065.0,702263.0,1945.0,2021-01-15,C,100.0,2020-12-15,13.0,1887.9000244140625,25.0,31.0,0.154608,0.0817245186
361,174148068.0,702263.0,1975.0,2021-01-15,C,100.0,2020-12-15,7.5,1887.9000244140625,17.0,31.0,0.154608,0.0817245186
362,173893184.0,506497.0,5800.0,2021-01-15,C,10.0,2020-12-15,19.299999237060547,5530.31005859375,13.0,31.0,0.154608,0.1058821759
363,173995230.0,506497.0,5900.0,2021-01-15,C,10.0,2020-12-15,7.909999847412109,5530.31005859375,36.0,31.0,0.154608,0.1058821759
364,173893202.0,506522.0,10700.0,2021-01-15,C,10.0,2020-12-15,31.799999237060547,10341.1796875,5.0,31.0,0.154608,0.0610776034
365,173893432.0,506534.0,590.0,2021-01-15,C,100.0,2020-12-15,32.630001068115234,617.3400268554688,44.0,31.0,0.154608,0.0868038568
366,173893434.0,506534.0,600.0,2021-01-15,C,100.0,2020-12-15,24.5,617.3400268554688,16.0,31.0,0.154608,0.0868038568
367,173893436.0,506534.0,620.0,2021-01-15,C,100.0,2020-12-15,10.949999809265137,617.3400268554688,240.0,31.0,0.154608,0.0868038568
368,173987764.0,506534.0,610.0,2021-01-15,C,100.0,2020-12-15,17.170000076293945,617.3400268554688,297.0,31.0,0.154608,0.0868038568
369,173995472.0,506534.0,595.0,2021-01-15,C,100.0,2020-12-15,28.459999084472656,617.3400268554688,3.0,31.0,0.154608,0.0868038568
370,173995474.0,506534.0,630.0,2021-01-15,C,100.0,2020-12-15,6.210000038146973,617.3400268554688,258.0,31.0,0.154608,0.0868038568
371,174013703.0,506534.0,605.0,2021-01-15,C,100.0,2020-12-15,20.719999313354492,617.3400268554688,10.0,31.0,0.154608,0.0868038568
372,174059297.0,506534.0,615.0,2021-01-15,C,100.0,2020-12-15,13.90999984741211,617.3400268554688,191.0,31.0,0.154608,0.0868038568
